------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.2 Firmware v1.9.2 date format dd/MM/yyyy Filter Normal Multiple Incline Limb: Ankle -----------
Serial Number: MOS2E39180195
Start Time 10:20:00
Start Date 31/01/2019
Epoch Period (hh:mm:ss) 00:00:10
Download Time 11:26:33
Download Date 31/01/2019
Current Memory Address: 0
Current Battery Voltage: 4.19     Mode = 61
--------------------------------------------------
90,224,110,3,0,0,10,0,0
0,9,72,0,0,0,0,10,0
0,0,0,0,0,0,0,10,0
40,67,176,2,0,0,1,9,0
3,0,0,0,0,0,0,10,0
1,0,0,0,0,0,0,10,0
2,0,0,0,0,0,0,10,0
18,64,70,2,0,0,9,1,0
0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,10,0,0
0,0,3,0,0,0,10,0,0
0,0,0,0,0,0,10,0,0
4,1,0,0,0,0,10,0,0
0,0,138,0,0,0,10,0,0
0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,10,0,0
0,0,6,0,0,0,10,0,0
0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,10,0,0
0,0,0,0,0,0,10,0,0
57,56,36,1,0,0,9,1,0
16,88,62,0,0,0,10,0,0
0,0,0,0,0,0,10,0,0
0,55,77,0,0,0,10,0,0
486,491,219,7,0,0,10,0,0
1287,1896,722,17,0,0,10,0,0
1454,2399,640,19,0,0,10,0,0
1172,1780,674,16,0,0,10,0,0
1897,1393,544,14,0,0,10,0,0
884,833,525,12,0,0,10,0,0
318,314,139,6,0,0,10,0,0
572,374,208,8,0,0,10,0,0
581,511,380,10,0,0,10,0,0
92,102,98,3,0,0,10,0,0
591,460,317,11,0,0,10,0,0
858,658,442,13,0,0,10,0,0
92,144,95,3,0,0,10,0,0
533,455,262,11,0,0,10,0,0
0,4,39,0,0,0,10,0,0
378,691,435,6,0,0,10,0,0
1206,1835,584,16,0,0,10,0,0
1379,1364,381,21,0,0,10,0,0
1159,1855,629,16,0,0,10,0,0
1344,2177,556,18,0,0,10,0,0
397,394,470,8,0,0,10,0,0
